"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"canada-bc-curriculum","en_mathematics_12_computer-science_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_computer-science_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_computer-science_elab.docx","docx","111223","maths;science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-12-computer-science-elab.a5aec5c9.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_mathematics_12_foundations-of-mathematics_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_foundations-of-mathematics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_foundations-of-mathematics_elab.docx","docx","128703","maths;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-12-foundations-of-mathematics-ela.616f957c.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_mathematics_12_geometry_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_geometry_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_geometry_elab.docx","docx","111547","maths;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-12-geometry-elab.b0ba71a6.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_mathematics_12_pre-calculus_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_pre-calculus_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_pre-calculus_elab.docx","docx","129718","maths;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-12-pre-calculus-elab.bb8f8e79.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_mathematics_12_statistics_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_statistics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_12_statistics_elab.docx","docx","112960","maths;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-12-statistics-elab.f2d712ce.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_mathematics_k-9_elab","source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_k-9_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Mathematics/en_mathematics_k-9_elab.docx","docx","281501","maths;curriculum-framework","res.national-standard.canada-bc-curriculum.en-mathematics-k-9-elab.3978d0fd.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_phe_k-10_big_ideas","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_big_ideas.pdf","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_big_ideas.pdf","pdf","368016","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-phe-k-10-big-ideas.83fe103b.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_phe_k-10_content","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_content.pdf","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_content.pdf","pdf","301585","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-phe-k-10-content.87ef1274.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_phe_k-10_curricular_competencies","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_curricular_competencies.pdf","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_phe_k-10_curricular_competencies.pdf","pdf","717944","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-phe-k-10-curricular-competencies.32fe1e7d.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_10_core_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_10_core_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_10_core_elab.docx","docx","92674","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-10-core-elab.8369bd62.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_11_active-living_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_active-living_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_active-living_elab.docx","docx","70132","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-11-active-living-el.a2a9e2fa.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_11_fitness-and-conditioning_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_fitness-and-conditioning_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_fitness-and-conditioning_elab.docx","docx","108258","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-11-fitness-and-cond.63cdef70.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_11_outdoor-education_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_outdoor-education_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_11_outdoor-education_elab.docx","docx","70159","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-11-outdoor-educatio.8a5e1387.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_12_active-living_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_active-living_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_active-living_elab.docx","docx","70237","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-12-active-living-el.9d27f8f3.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_12_fitness-and-conditioning_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_fitness-and-conditioning_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_fitness-and-conditioning_elab.docx","docx","126572","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-12-fitness-and-cond.f9985ba6.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_12_outdoor-education_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_outdoor-education_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_12_outdoor-education_elab.docx","docx","105214","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-12-outdoor-educatio.8867838d.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_physical-health-education_k-9_elab","source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_k-9_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Physical and Health Education/en_physical-health-education_k-9_elab.docx","docx","149706","physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-physical-health-education-k-9-elab.66bb1a37.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_10_core_elab","source/national-standard/canada-bc-curriculum/Science/en_science_10_core_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_10_core_elab.docx","docx","113130","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-10-core-elab.d88b5b8a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_chemistry_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_chemistry_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_chemistry_elab.docx","docx","110330","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-chemistry-elab.951fc830.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_earth-sciences_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_earth-sciences_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_earth-sciences_elab.docx","docx","112335","science;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-earth-sciences-elab.d0388068.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_environmental-science_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_environmental-science_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_environmental-science_elab.docx","docx","110169","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-environmental-science-elab.f8b43844.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_life-sciences_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_life-sciences_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_life-sciences_elab.docx","docx","109967","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-life-sciences-elab.a7242b12.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_physics_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_physics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_physics_elab.docx","docx","111778","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-physics-elab.a758bd53.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_11_science-for-citizens_elab","source/national-standard/canada-bc-curriculum/Science/en_science_11_science-for-citizens_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_11_science-for-citizens_elab.docx","docx","115180","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-11-science-for-citizens-elab.8c01699e.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_anatomy-and-physiology_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_anatomy-and-physiology_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_anatomy-and-physiology_elab.docx","docx","110860","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-anatomy-and-physiology-elab.e57c3172.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_chemistry_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_chemistry_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_chemistry_elab.docx","docx","114412","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-chemistry-elab.2dc7280f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_environmental-science_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_environmental-science_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_environmental-science_elab.docx","docx","111415","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-environmental-science-elab.79b58077.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_geology_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_geology_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_geology_elab.docx","docx","115101","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-geology-elab.f07b3ed3.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_physics_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_physics_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_physics_elab.docx","docx","112725","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-physics-elab.d6ff8634.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_12_specialized-science_elab","source/national-standard/canada-bc-curriculum/Science/en_science_12_specialized-science_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_12_specialized-science_elab.docx","docx","139369","science;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-12-specialized-science-elab.a36b176d.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_k-10_big-ideas","source/national-standard/canada-bc-curriculum/Science/en_science_k-10_big-ideas.pdf","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_k-10_big-ideas.pdf","pdf","253830","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-k-10-big-ideas.583a6966.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_k-10_content","source/national-standard/canada-bc-curriculum/Science/en_science_k-10_content.pdf","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_k-10_content.pdf","pdf","365617","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-k-10-content.6da0940c.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_k-10_curricular-competencies","source/national-standard/canada-bc-curriculum/Science/en_science_k-10_curricular-competencies.pdf","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_k-10_curricular-competencies.pdf","pdf","608483","science;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-k-10-curricular-competencies.f7937613.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_science_k-9_elab","source/national-standard/canada-bc-curriculum/Science/en_science_k-9_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Science/en_science_k-9_elab.docx","docx","263813","science;curriculum-framework","res.national-standard.canada-bc-curriculum.en-science-k-9-elab.38fea912.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social_studies_k-10_big_ideas","source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_big_ideas.pdf","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_big_ideas.pdf","pdf","254640","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-k-10-big-ideas.fae56af4.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social_studies_k-10_content","source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_content.pdf","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_content.pdf","pdf","279527","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-k-10-content.5704f01f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social_studies_k-10_curricular_competencies","source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_curricular_competencies.pdf","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social_studies_k-10_curricular_competencies.pdf","pdf","488367","social-studies;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-k-10-curricular-competencies.b117ad3f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_10_core_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_10_core_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_10_core_elab.docx","docx","81226","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-10-core-elab.146d9789.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_11_explorations-in-social-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_11_explorations-in-social-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_11_explorations-in-social-studies_elab.docx","docx","145166","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-11-explorations-in-social-stud.404c38a0.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_11_francophone-history_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_11_francophone-history_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_11_francophone-history_elab.docx","docx","113368","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-11-francophone-history-elab.474a64db.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_20th-century-world-history_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_20th-century-world-history_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_20th-century-world-history_elab.docx","docx","108545","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-20th-century-world-history.23c64913.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_asian-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_asian-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_asian-studies_elab.docx","docx","108234","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-asian-studies-elab.d758b817.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_bc-first-peoples_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_bc-first-peoples_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_bc-first-peoples_elab.docx","docx","74617","social-studies;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-bc-first-peoples-elab.814a7a9f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_comparative-cultures_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_comparative-cultures_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_comparative-cultures_elab.docx","docx","74317","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-comparative-cultures-elab.e283ff93.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_comparative-world-religions_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_comparative-world-religions_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_comparative-world-religions_elab.docx","docx","105640","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-comparative-world-religions.561b2a80.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_contemporary-indigenous-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_contemporary-indigenous-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_contemporary-indigenous-studies_elab.docx","docx","76735","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-contemporary-indigenous-stu.141be61f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_economic-theory_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_economic-theory_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_economic-theory_elab.docx","docx","72597","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-economic-theory-elab.f42e5992.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_genocide-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_genocide-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_genocide-studies_elab.docx","docx","75610","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-genocide-studies-elab.c5118693.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_human-geography_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_human-geography_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_human-geography_elab.docx","docx","123367","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-human-geography-elab.1b20223b.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_law-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_law-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_law-studies_elab.docx","docx","107318","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-law-studies-elab.6572195b.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_philosophy_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_philosophy_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_philosophy_elab.docx","docx","71160","social-studies;citizenship;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-philosophy-elab.354c59e9.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_physical-geography_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_physical-geography_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_physical-geography_elab.docx","docx","106399","social-studies;physical-education;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-physical-geography-elab.0defd8b4.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_political-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_political-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_political-studies_elab.docx","docx","74606","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-political-studies-elab.bff70b42.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_social-justice_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_social-justice_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_social-justice_elab.docx","docx","108277","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-social-justice-elab.282af5c1.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_12_urban-studies_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_urban-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_12_urban-studies_elab.docx","docx","72747","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-12-urban-studies-elab.786c2b3a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_social-studies_k-9_elab","source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_k-9_elab.docx","original-files/source/national-standard/canada-bc-curriculum/Social Studies/en_social-studies_k-9_elab.docx","docx","273837","social-studies;curriculum-framework","res.national-standard.canada-bc-curriculum.en-social-studies-k-9-elab.a749f067.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"ccss","CCSS ELA Appendix A Supplemental Info New Research on Text Complexity","source/national-standard/ccss/CCSS ELA Appendix A Supplemental Info New Research on Text Complexity.pdf","original-files/source/national-standard/ccss/CCSS ELA Appendix A Supplemental Info New Research on Text Complexity.pdf","pdf","650302","physical-education","res.national-standard.ccss.ccss-ela-appendix-a-supplemental-info-new-resear.3eb45fce.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ccss","CCSS ELA Appendix A","source/national-standard/ccss/CCSS ELA Appendix A.pdf","original-files/source/national-standard/ccss/CCSS ELA Appendix A.pdf","pdf","901776","physical-education","res.national-standard.ccss.ccss-ela-appendix-a.4dc3dd6c.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ccss","CCSS ELA Appendix B","source/national-standard/ccss/CCSS ELA Appendix B.pdf","original-files/source/national-standard/ccss/CCSS ELA Appendix B.pdf","pdf","1602729","physical-education","res.national-standard.ccss.ccss-ela-appendix-b.146c0a1d.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ccss","CCSS ELA Appendix C","source/national-standard/ccss/CCSS ELA Appendix C.pdf","original-files/source/national-standard/ccss/CCSS ELA Appendix C.pdf","pdf","23363226","physical-education","res.national-standard.ccss.ccss-ela-appendix-c.02d532ea.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ccss","CCSS Math Appendix A","source/national-standard/ccss/CCSS Math Appendix A.pdf","original-files/source/national-standard/ccss/CCSS Math Appendix A.pdf","pdf","1821476","maths;physical-education","res.national-standard.ccss.ccss-math-appendix-a.c00df3bf.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
"ccss","English Language Arts Standards","source/national-standard/ccss/English Language Arts Standards.pdf","original-files/source/national-standard/ccss/English Language Arts Standards.pdf","pdf","1663111","english;arts","res.national-standard.ccss.english-language-arts-standards.1c362fc3.document.full.001","national_standard_document","actual_path_verified; document_card_path_match"
